JobTitle,Company,Location,PostDate,ExtractDate,Summary,Salary,JobUrl
Software Engineer/Programmer,Allied Digital Services Limited,"Mumbai, Maharashtra",4 days ago,2020-12-26,"Job Description of Service Desk Agent Background Communication skill in English must be good.
Shifts & Support: - Support: 24 Hrs x 7 days.","₹5,50,000 a year"
.Net Developer,GAMSYS,"CBD Belapur, Navi Mumbai, Maharashtra",30+ days ago,2020-12-26,"Net C# (3.5 and above), ORACLE, PL/SQL, WCF, XML.
0-2+ Years of overall work experience.
Experience in design, development and implementation of web based and…",
Unity Game Developer (Experience : 1-3 years),Internet Design Zone,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"A game programmer who can primarily develops code for games.
Should have excellent IT and programming skills.
Should be able to think out of box.",
JAVA DEVELOPER,GOLDEN LEGAND LEASING AND FINANCE,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Work Experience: Minimum 2 – 7 years hands on experience.
Thorough knowledge of RDBMS SQL commands.
JAVA J2SE and J2EE, Servlets.",
Backend Developer (SDE) - PHP/Python,Balance,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Balance* is a fintech start-up based in Mumbai.
We are looking for talented individuals with drive and passion for growth and desire to work for innovative…",
Front End Developer,NewAge Products Inc,"Mumbai, Maharashtra",3 days ago,2020-12-26,"Software Engineer (Front-end)/ React developer.
NewAge Products Inc. is a manufacturer and distributor of high quality, first-class home and garage storage…",
PHP Developer,BC Web Wise,"Mumbai, Maharashtra",30+ days ago,2020-12-26,We are looking for a PHP Developer responsible for managing both back-end and front-end services and the interchange of data between the server and the users.,
Lead IOS App Developer,Balance Nutrition,"Mumbai, Maharashtra",3 days ago,2020-12-26,"We looking to add one IOS developer to our existing team of android and IOS developer.
Balance Nutrition is a one of its kind digital health business, we…","₹5,00,000 - ₹7,00,000 a year"
Magento Frontend Developer,Vervali System Pvt ltd,"Andheri, Mumbai, Maharashtra",30+ days ago,2020-12-26,"Vervali is looking for a Magento Frontend Developer.
Experience: 2 to 4 Yrs.
Custom themes development in Magento.
(Good knowledge of Magento classes)·.","₹1,50,000 - ₹4,00,000 a year"
Scala Developer (FIDCOM-Optimus DAL/GRAPH),Morgan Stanley,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Your role will involve regular interaction with other developers across many development teams in the organization.
Scala Developer (FIDCOM-Optimus DAL/GRAPH).",
FrontEnd Developer (ReactJS) Internship cum job,Ahmysoft Techworld LLP,"Navi Mumbai, Maharashtra",30+ days ago,2020-12-26,"Integrate user-facing elements developed by front-end developers with server-side logic 3.
Selected intern's day-to-day responsibilities include: 1.",
Software Engineer Intern,HOCKEYCURVE GROWTH SOLUTIONS,"Powai, Mumbai, Maharashtra",30+ days ago,2020-12-26,"HockeyCurve is looking for a Front End Developer.
You will work closely with Front End Development team.
Sound knowledge of HTML5 and CSS.",
Software Support Engineer (L2),IDfy,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"End-To-End support to the development team and end-users.
Experience in providing technical product support.
Defining monitoring events for Software services.",
Sr. PHP Developer,Goyal Infotech,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Integration of user-facing elements developed by front-end developers.
We are looking for a PHP Developer responsible for managing back-end services and the…",
Web Developer (WordPress),Alfa KPO Pvt Ltd,"Andheri, Mumbai, Maharashtra",30+ days ago,2020-12-26,"Extensive knowledge and experience of building WordPress CMS websites using the best.
Practice & de-facto standard plugins and Widgets.",
Angular/Frontend Developer,Netrix LLC,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Mandatory Skills: Angular 2+, Javascript, jquery, HTML, CSS, Angular Material, UI developer.
Title: Software Engineer/ Senior Software Engineer.",
Software Developer (S/W Generalist),Super Simple Cloud,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"We are looking for a Software Generalist with 2+ years experience programming with Javascript or similar language.
Excellent knowledge of concepts for coding.",
Android Developer,Goyal Infotech,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"You will be working along-side other engineers and developers working on different layers of the infrastructure.
Identify and correct bottlenecks and fix bugs.",
Frontend developers,astech,"Mumbai, Maharashtra",30+ days ago,2020-12-26,As a frontend developer at astech you will be responsible for converting designs provided by our awesome clients into cross-browser and responsive html/css and…,
Front End Developer,NewAge Products Inc,"Mumbai, Maharashtra",3 days ago,2020-12-26,"Software Engineer (Front-end)/ React developer.
NewAge Products Inc. is a manufacturer and distributor of high quality, first-class home and garage storage…",
Web Developer,Protos Software Technologies,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"A website developer with experience in PHP Development.
A PHP developer responsible for the layout, design and coding of a website specifically in PHP / MySQL,…",
Associate Web Developer for UI Development in AngularJS,Empronc Solutions,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"We are looking to hire self-motivated, energetic, learning oriented young web developers.
Educational Background : Graduation in Computers / Masters in…",
Android Developer for Goregaon (Mumbai) location - Immediate Joinees,ONN and Associates,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"A) Translate designs & wireframes into high quality code.
B) Design, build & maintain high performance, reusable, and reliable Java code.","₹5,00,000 - ₹15,10,000 a year"
SR. WEB DEVELOPER/ UI DEVELOPER,Big Motions,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Require full-time UI Developer.
Candidates should be graduate, and have at least 2 years of experience working in a web-development company and familiar with…",
Mean Stack Developer,Saaki Argus And Averil Consulting,"Mumbai, Maharashtra",2 days ago,2020-12-26,"Working with the peer developers and writing good quality codes and release features.
Working with an Agile Scrum team.
Salary: Not Disclosed by Recruiter.",
Sr Python Developer,Decimal Point Analytics,"Mumbai, Maharashtra",4 days ago,2020-12-26,We are looking for a Python developer with 5-7 years of software product development life cycle experience and proficiency in Python and web application…,
React Native Developer,Expertrons,"Mumbai, Maharashtra",7 days ago,2020-12-26,Expertrons is an initiative by experienced professionals turned entrepreneurs (IITB alum) having built a few of India's largest companies across multiple…,"₹5,00,000 - ₹12,00,000 a year"
.Net Developer (3+ yrs),Integrated Personnel Services Limited,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"IPS Group is looking for .
Net Developer with our Fintech client.
Experience: 3 yrs to 6 yrs.
Note: Alternate Saturdays working and twice a week need to…",
Sr. Developer (ROR/Full stack),Curve Tomorrow,"Mumbai, Maharashtra",2 days ago,2020-12-26,"Work for a company with a great purpose, great culture and an attractive salary!
""*Are you looking to build products that can change the world and help us reach…","₹10,00,000 - ₹20,00,000 a year"
SOFTWARE DEVELOPER,Kruti Systems,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"KRUTI SYSTEMS is one of the most exciting and dynamic companies in the software development business.
We are looking for talented and energetic individuals to…",
Base24 Developer,Larsen & Toubro Infotech Limited,"Mumbai, Maharashtra",19 days ago,2020-12-26,"Person should be strong in Base24 switch development.
Hands on the ATM Device handler development and configuration - (Good to know the N50 DH).",
Angular Developer,Rejolut Technology Solutions,"Navi Mumbai, Maharashtra",30+ days ago,2020-12-26,"We are looking for highly dynamic, motivated and energetic individuals who are ready to take new challenges in programming skills.",
Dot Net Developer,Stratxg Consulting Private limited,"Mumbai, Maharashtra",16 days ago,2020-12-26,"Professional Eligibility - DOT NET Core 3.1 (Open source), ASP .
NET MVC, HTML5, C#8.0, CSS 3.0, BOOTSTRAP3/4, Angular 8.0 Preferred, Google Maps.","₹3,00,000 - ₹8,00,000 a year"
Web Developer,pencil point designs,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Excellent communication skills for conveying requirements to other developers and updating progress to clients.
Setting up Linux web servers (Wamp/Xamp).",
Angular Developer Fresher,Nimap Infotech,"Lower Parel, Mumbai, Maharashtra",30+ days ago,2020-12-26,"Build applications using HTML5, using JavaScript frameworks such as React.
JS, Angular JS, Jquery, Vue.js, CSS 3.
Job Types: Full-time, Fresher.","₹16,000 a month"
Kotlin Developer,Wishto Internet Pvt Ltd,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Design, build, ship, and maintain mobile apps on the android platform with Java and Kotlin.
Kotlin required 3 years experience.
Job Types: Full-time, Walk-In.",
Informatica MDM Application Developer,Accenture,"Mumbai, Maharashtra",9 days ago,2020-12-26,"About Accenture: Accenture is a leading global professional services company, providing a broad range of services in strategy and consulting, interactive,…",
PHP Developer,Herba Technologies,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Basic Knowledge of PHP framework.
Basic understanding of front-end technologies such as JavaScript, HTML5, and CSS3.",
Software Developer,Prepathon,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Highly productive developer in Python, Ruby, Scala, Java, C++ or similar.
Are you interested in building products used by millions of people?",
Senior C# Developer,nph technologies,"Navi Mumbai, Maharashtra",18 days ago,2020-12-26,"Lead and manage backend developers team including code reviews.
Proficient in C# with a good knowledge of its ecosystem, with more than 4 years of hands on…","₹7,50,000 - ₹12,50,000 a year"
Hybrid Application Developer,SKEIN TECHNOLOGIES,"Mumbai, Maharashtra",17 days ago,2020-12-26,"No of open positions* : 5 Permanent + 5 Contract.
Primary skills: Ionic Framework, Angular JavaScript.
CTC Range: 3.6 – 4.5 L/A.","₹25,000 - ₹40,000 a month"
"PHP Software Developer, Website Developer, CODEIGNITER (PHP Framework)",EROCKETMALL ONLINE ASIA LIMITED,"Andheri, Mumbai, Maharashtra",9 days ago,2020-12-26,"Oxiinc Group is an Indian multinational technology company that specializes in Internet-related services and products.
What We Have For You: *.","₹20,000 - ₹50,000 a month"
Xamarin Developer,Vaamoz Online,"Mumbai, Maharashtra",21 days ago,2020-12-26,"Experience with xamarin/C# , SQL) \* Experience with API integration (Rest, JSON, XML).
Excellent understanding of iOS and Android.","₹2,20,000 - ₹9,00,000 a year"
Senior Odoo Developer,eJam,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"We plan to offer a salary of Rs.10-15 lakh per annum for senior developers (more than 5 years experience.
We are looking for expert Odoo developers (5+ years…","₹10,00,000 - ₹15,00,000 a year"
Full Stack Developer,Kush Infosystems,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"PHP with angular6 or react JS.
Angular or react js experience should be min 6 months.
Skillset: PHP, Angular 6,Reject js,Ionic,HTML, CSS, , Javascript, PHP,…",
Android Developer,Craftsvilla Handicrafts Pvt. Ltd.,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Translate designs and wire frames into high quality code.
Design, build, and maintain high performance, reusable, and reliable Java code.","₹2,00,000 a year"
Java Developer,Idealake Information Technologies,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Spring (or MVC framework concept).
Maven (as deployment and building tool).
Services, Service API, Scheduler, Scheduler API.",
Android Developer,2Nfinity Technology Services,"Mumbai, Maharashtra",27 days ago,2020-12-26,"Mobile Developer - Android Developer (2+years exp.).
Experience in creating robust Mobile Apps enabling an excellent user experience.","₹35,000 a month"
"Jr.Developer (WordPress, PHP)",StoreApps,"Kandivali, Mumbai, Maharashtra",30+ days ago,2020-12-26,"What’s the work like:
You’ll be working in a successful bootstrapped products company – we don’t do services.
WooCommerce and WordPress plugins, micro services,…",
J2ee Developer,"JPMorgan Chase Bank, N.A.","Mumbai, Maharashtra",3 days ago,2020-12-26,"Work proactively with CCB OPT developers, managers and business partners to develop, coordinate, communicate and enforce testing schedules, and deliverables.",
Front End Developer - Angular,CoinDCX,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Cooperating with the back-end developer in the process of building the RESTful API.
Cryptocurrency Traders are looking for a strong global platform that can…",
Tools Developer,DNEG,"Mumbai, Maharashtra",30+ days ago,2020-12-26,"Collaborate with artists and other software developers to establish requirements for improvements to our tools.
You will be regularly required to:",
